0.539568345323741, ,0.8,0.1
0.539568345323741, ,0.9,0.1
0.0, ,0.7000000000000001,0.2
0.0, ,0.8,0.2
0.0, ,0.6000000000000001,0.30000000000000004
0.0, ,0.7000000000000001,0.30000000000000004
0.0, ,0.5,0.4
0.0, ,0.6000000000000001,0.4
0.0, ,0.4,0.5
0.3701527614571093, ,0.5,0.5
1.0047003525264395, ,0.30000000000000004,0.6000000000000001
1.0047003525264395, ,0.4,0.6000000000000001
0.7931844888366628, ,0.2,0.7000000000000001
1.0047003525264395, ,0.30000000000000004,0.7000000000000001
0.539568345323741, ,0.1,0.8
0.7931844888366628, ,0.2,0.8
0.539568345323741, ,0.1,0.9
0.0, ,0.7000000000000001,0.2
